provenance_row_id,form_name,field,source_value,source_concept_name,standard_concept_id,source_concept_code,source_lookup_uri,target_omop_uri
prov-2413,Oral Health Impact Profile OHIP14,observation_source_value,ohip14_irritable_othr_ppl,Have been irritable with other people.,,,,
prov-2414,Oral Health Impact Profile OHIP14,observation_source_value,ohip14_life_less_satisfying,Felt life in general was less satisfying.,,,,
prov-2415,Oral Health Impact Profile OHIP14,observation_source_value,ohip14_self_conscious,Have been self-conscious.,,,,
prov-2416,Oral Health Impact Profile OHIP14,observation_source_value,ohip14_taste_worsened,Felt sense of taste has worsened.,,,,
prov-2417,Oral Health Impact Profile OHIP14,observation_source_value,ohip14_uncomfortable_eat,Found it uncomfortable to eat any foods.,,,,
prov-2418,Oral Health Impact Profile OHIP14,observation_source_value,ohip14_unsatisfactory_diet,Had an unsatisfactory diet.,,,,
prov-2419,Oral Microbiome Collection Worksheet,measurement_source_value,dmft_score,DMFT 0-28:,,,,
prov-2420,Oral Microbiome Collection Worksheet,observation_source_value,edent_lr,Edent?,,,,
prov-2421,Oral Microbiome Collection Worksheet,observation_source_value,edent_ur,Edent?,,,,
prov-2422,Oral Microbiome Collection Worksheet,observation_source_value,extent,Extent,,,,
prov-2423,Oral Microbiome Collection Worksheet,observation_source_value,microbiome_collected,Was Microbiome collected?,,,,
prov-2424,Oral Microbiome Collection Worksheet,observation_source_value,microbiome_sample_memo,Comments,,,,
prov-2425,Oral Microbiome Collection Worksheet,observation_source_value,mucosal_swab,"Mucosal Swab (below papilla, same side as teeth):",,,,
prov-2426,Oral Microbiome Collection Worksheet,observation_source_value,periodontal_stage,Periodontal Stage,,,,
prov-2427,Oral Microbiome Collection Worksheet,observation_source_value,progression_grade,Progression grade:,,,,
prov-2428,Oral Rinse,observation_source_value,oral_rinse_note,Notes,,,,
prov-2429,Oral Rinse/Plaque Collection,observation_source_value,plaque_collectn,Plaque collection done?,,,,
prov-2430,Oral Rinse/Plaque Collection,observation_source_value,plaque_collectn_note,Notes,,,,
prov-2431,Parotid Saline Irrigation,observation_source_value,parotid_saline_irrigation,Was parotid saline irrigation performed?,,,,
prov-2432,Parotid Saline Irrigation,observation_source_value,parotid_saline_irrigation_loc,"If Yes, Left or Right?",,,,
prov-2433,Past Medical History,observation_source_value,CARDIO_HX_OTHER,Other cardiovascular disease present (flag),,,,
prov-2434,Past Medical History,observation_source_value,CARDIO_NONE,Cardiovascular history: None,,,,
prov-2435,Past Medical History,observation_source_value,CARDIOVASCULAR_HX_COND_OTHER_SPECIFY,Other cardiovascular disease details (specify),,,,
prov-2436,Past Medical History,observation_source_value,CUTANEOUS_HX_NONE,Cutaneous history: None,,,,
prov-2437,Past Medical History,observation_source_value,CUTANEOUS_HX_RASH,Inflammatory rash >3 days (finding/flag),,,,
prov-2438,Past Medical History,observation_source_value,CUTANEOUS_HX_RASH_SPFY,Rash details (specify),,,,
prov-2439,Past Medical History,observation_source_value,DYSFUNCTN_AUTONOMIC_SPFY,Autonomic dysfunction details (specify),,,,
prov-2440,Past Medical History,observation_source_value,ENDCRN_HX_OTHER,Other endocrine/hormonal disease present (flag),,,,
prov-2441,Past Medical History,observation_source_value,ENDOCRINE_HX_COND_OTHER_SPECIFY,Other endocrine/hormonal disease details (specify),,,,
prov-2442,Past Medical History,observation_source_value,ENDOCRINE_NONE,Endocrine history: None,,,,
prov-2443,Past Medical History,observation_source_value,GI_HX_COND_OTHER_SPECIFY,Other gastrointestinal disease details (specify),,,,
prov-2444,Past Medical History,observation_source_value,GI_HX_OTHER,Other gastrointestinal disease present (flag),,,,
prov-2445,Past Medical History,procedure_source_value,HEAD_NECK_IRRADIATION,Head/neck irradiation,,,,
prov-2446,Past Medical History,observation_source_value,MALIGNANCY_HX_COND_OTHER_SPECIFY,Other malignancy details (specify),,,,
prov-2447,Past Medical History,observation_source_value,NEURO_HX_COND_OHTER_SPECIFY,Other neurologic disease details (specify),,,,
prov-2448,Past Medical History,observation_source_value,NEURO_HX_OTHER,Other neurologic disease present (flag),,,,
prov-2449,Past Medical History,observation_source_value,NEURO_NONE,Neurologic history: None,,,,
prov-2450,Past Medical History,observation_source_value,RENAL_HX_COND_OTHER_SPECIFY,Other urinary disease details (specify),,,,
prov-2451,Past Medical History,observation_source_value,RENAL_HX_OTHER,Other urinary disease present (flag),,,,
prov-2452,Past Medical History,observation_source_value,RENAL_NONE,Urinary/Renal history: None,,,,
prov-2453,Past Medical History,observation_source_value,RESPIRATORY_HX_COND_OTHER_SPECIFY,Other respiratory disease details (specify),,,,
prov-2454,Past Medical History,observation_source_value,RESPIRATORY_HX_OTHER,Other respiratory disease present (flag),,,,
prov-2455,Past Medical History,observation_source_value,RESPIRATORY_NONE,Respiratory history: None,,,,
prov-2456,Past Medical History,observation_source_value,RX_1_NAME,Drug allergy name (slot 1),,,,
prov-2457,Past Medical History,observation_source_value,RX_2_NAME,Drug allergy name (slot 2),,,,
prov-2458,Past Medical History,observation_source_value,RX_3_NAME,Drug allergy name (slot 3),,,,
prov-2459,Past Medical History,observation_source_value,RX_4_NAME,Drug allergy name (slot 4),,,,
prov-2460,Past Medical History,observation_source_value,RX_5_NAME,Drug allergy name (slot 5),,,,
prov-2461,Patient Death Documentation,observation_source_value,death_study_relate,Death related to study?,,,,
prov-2462,Patient Dry Mouth Questionnaire,observation_source_value,additional_fluoride,Do you apply additional fluoride to your teeth at home?,,,,
prov-2463,Patient Dry Mouth Questionnaire,observation_source_value,additional_fluoride_specify,"If yes, specify",,,,
prov-2464,Patient Dry Mouth Questionnaire,observation_source_value,alcohol_drink,How much alcohol do you drink?,,,,
prov-2465,Patient Dry Mouth Questionnaire,observation_source_value,amt_saliva_feel,Does the amount of saliva in your mouth most of the time seem to be:,,,,
prov-2466,Patient Dry Mouth Questionnaire,observation_source_value,caffeinated_drink,How many caffeinated beverages do you drink / day?,,,,
prov-2467,Patient Dry Mouth Questionnaire,observation_source_value,changes_smell,Have you experienced any changes in your sense of smell?,,,,
prov-2468,Patient Dry Mouth Questionnaire,observation_source_value,changes_smell_spfy,"If yes, specify",,,,
prov-2469,Patient Dry Mouth Questionnaire,observation_source_value,changes_taste,Have you experienced any changes in your sense of taste?,,,,
prov-2470,Patient Dry Mouth Questionnaire,observation_source_value,changes_taste_spfy,"If yes, specify",,,,
prov-2471,Patient Dry Mouth Questionnaire,observation_source_value,decay_rate_changes,Have you had any changes in your rate of decay?,,,,
prov-2472,Patient Dry Mouth Questionnaire,observation_source_value,decay_rate_changes_specify,"If yes, specify",,,,
prov-2473,Patient Dry Mouth Questionnaire,observation_source_value,dentist_visit,How often do you visit a dentist?,,,,
prov-2474,Patient Dry Mouth Questionnaire,observation_source_value,difficulty_chewing_food_reason,Why? (you can choose more than one answer by holding the control key),,,,
prov-2475,Patient Dry Mouth Questionnaire,observation_source_value,fluoride_toothpaste,Do you use a fluoride-containing toothpaste?,,,,
prov-2476,Patient Dry Mouth Questionnaire,observation_source_value,keep_mouth_moist,Do you use anything to keep your mouth moist?,,,,
prov-2477,Patient Dry Mouth Questionnaire,observation_source_value,keep_mouth_moist_specify,"If yes, specify (you can choose more than one answer by holding the control key)",,,,
prov-2478,Patient Dry Mouth Questionnaire,observation_source_value,mouth_dry_meal,Does your mouth feel dry when you eat a meal?,,,,
prov-2479,Patient Dry Mouth Questionnaire,observation_source_value,mouth_dry_othr_times,Does your mouth feel dry other times of the day?,,,,
prov-2480,Patient Dry Mouth Questionnaire,observation_source_value,notice_dry_mouth,Mouth,,,,
prov-2481,Patient Dry Mouth Questionnaire,observation_source_value,notice_dry_nose,Nose,,,,
prov-2482,Patient Dry Mouth Questionnaire,observation_source_value,notice_dry_skin,Skin,,,,
prov-2483,Patient Dry Mouth Questionnaire,observation_source_value,notice_dry_vagina,Vagina,,,,
prov-2484,Patient Dry Mouth Questionnaire,observation_source_value,pain_burning_mth_head_neck,Do you have any pain or burning in your mouth or head and neck region?,,,,
prov-2485,Patient Dry Mouth Questionnaire,observation_source_value,pain_burning_mth_head_neck_specify,"If yes, specify",,,,
prov-2486,Patient Dry Mouth Questionnaire,measurement_source_value,prev_tobacco_use_period,How many years you have been smoking or smoked?,,,,
prov-2487,Patient Dry Mouth Questionnaire,observation_source_value,radiation_trmt_head_neck,Have you ever received radiation to your head and neck to treat a medical problem (this does not include dental or medical x-rays taken to diagnose conditions)?,,,,
prov-2488,Patient Dry Mouth Questionnaire,observation_source_value,radiation_trmt_head_neck_type,Type of radiation,,,,
prov-2489,Patient Dry Mouth Questionnaire,measurement_source_value,tobacco_use_amt,Amount per day:,,,,
prov-2490,Physical Examination-Initial Evaluation,observation_source_value,abdmn_grding,Guarding/Rebound,,,,
prov-2491,Physical Examination-Initial Evaluation,observation_source_value,addtnl_prtbl_edma,Pretibial edema,,,,
prov-2492,Physical Examination-Initial Evaluation,observation_source_value,constitutional_memo,Additional Constitutional,,,,
prov-2493,Physical Examination-Initial Evaluation,observation_source_value,gu_abnrml_plvc_exm,Abnormal pelvic exam,,,,
prov-2494,Physical Examination-Initial Evaluation,observation_source_value,gu_othr,Other,,,,
prov-2495,Physical Examination-Initial Evaluation,observation_source_value,gu_othr_specify,"If yes, please specify",,,,
prov-2496,Physical Examination-Initial Evaluation,observation_source_value,gu_ulcr,Genital ulcer,,,,
prov-2497,Physical Examination-Initial Evaluation,observation_source_value,heart_murmur_clk,Click,,,,
prov-2498,Physical Examination-Initial Evaluation,observation_source_value,heart_murmur_diast_grd,Murmur diastolic grade,,,,
prov-2499,Physical Examination-Initial Evaluation,observation_source_value,heart_murmur_syst_grd,Murmur systolic grade,,,,
prov-2500,Physical Examination-Initial Evaluation,observation_source_value,heart_sounds_ld_p2,Loud P2,,,,
prov-2501,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_antr_cervcl,Anterior cervical,,,,
prov-2502,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_antr_cervcl_siz,Anterior cervical size,,,,
prov-2503,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_axlry_siz,Axillary size,,,,
prov-2504,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_eptrchntr,Epitrochanter,,,,
prov-2505,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_eptrchntr_siz,Epitrochanter size,,,,
prov-2506,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_ingnl,Inguinal,,,,
prov-2507,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_ingnl_siz,Inguinal size,,,,
prov-2508,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_post_cervcl_siz,Posterior cervical size,,,,
prov-2509,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_postr_cervcl,Posterior cervical,,,,
prov-2510,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_prearclr,Preauricular,,,,
prov-2511,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_sprclvclr,Supraclavicular,,,,
prov-2512,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_submndblr,Submandibular,,,,
prov-2513,Physical Examination-Initial Evaluation,observation_source_value,lph_ndes_suprclvclr_siz,Supraclavicular size,,,,
prov-2514,Physical Examination-Initial Evaluation,observation_source_value,lungs_rls_rhnchi,Rales/ rhonchi,,,,
prov-2515,Physical Examination-Initial Evaluation,observation_source_value,motr_muscl_tender_where_specify,"If local, specify",,,,
prov-2516,Physical Examination-Initial Evaluation,observation_source_value,mouth_parotid_tend_l,Left parotid gland tender,,,,
prov-2517,Physical Examination-Initial Evaluation,observation_source_value,mouth_parotid_tend_r,Right parotid gland tender,,,,
prov-2518,Physical Examination-Initial Evaluation,observation_source_value,mouth_salv_pool,Salivary pooling,,,,
prov-2519,Physical Examination-Initial Evaluation,observation_source_value,mouth_submiund_swell_l,Left submundibular gland tender,,,,
prov-2520,Physical Examination-Initial Evaluation,observation_source_value,mouth_submiund_swell_r,Right submundibular gland tender,,,,
prov-2521,Physical Examination-Initial Evaluation,observation_source_value,muscle_tenderness_where,Muscle tenderness where,,,,
prov-2522,Physical Examination-Initial Evaluation,observation_source_value,musculo_dcrsd_rom,Decreased ROM,,,,
prov-2523,Physical Examination-Initial Evaluation,observation_source_value,musculo_othr_dfrmty,Other deformity,,,,
prov-2524,Physical Examination-Initial Evaluation,observation_source_value,musculo_tndnts_specify,"Tendinitis, specify",,,,
prov-2525,Physical Examination-Initial Evaluation,observation_source_value,nail_infrt,Nail fold infarct,,,,
prov-2526,Physical Examination-Initial Evaluation,observation_source_value,nail_prngl_erthma,Periungal erythema,,,,
prov-2527,Physical Examination-Initial Evaluation,observation_source_value,neck_crtid_brt_l,Left Carotid bruit,,,,
prov-2528,Physical Examination-Initial Evaluation,observation_source_value,neck_crtid_brt_r,Right Carotid bruit,,,,
prov-2529,Physical Examination-Initial Evaluation,observation_source_value,neck_jvd_l,Left JVD,,,,
prov-2530,Physical Examination-Initial Evaluation,observation_source_value,neck_jvd_r_,Right JVD,,,,
prov-2531,Physical Examination-Initial Evaluation,observation_source_value,other_deform_spfy,"If yes, specify",,,,
prov-2532,Physical Examination-Initial Evaluation,observation_source_value,pe_form_done,Form done,,,,
prov-2533,Physical Examination-Initial Evaluation,observation_source_value,salg_tender_submand_l,Left submandibular gland tender,,,,
